infocode,ticker,notional
315739,LEVI,30449.644295970860
315894,LYFT,-14009.115582656085
316011,TW,-75212.021890786627
316146,PD,24264.4159500150352
316171,JMIA,-66336.833771919031
316243,PLMR,54029.835280129538
316273,ZM,40942.1381696104328
316279,PINS,66288.9978000963536
316297,HYLN,-1415.371067470931
316524,TMDX,11468.126627897665
316636,TRVI,104255.161409551196
316677,PSN,241763.25751619422
316708,KTB,7655.653240429314
316725,UBER,-14151.6123081343575
316880,AVTR,-36161.4353820415347
316881,FSLY,63538.2730643257911
316988,IDYA,-4357.5365847482405
317025,CTVA,-59173.75896584962
317296,RVLV,-9320.953732972057
317354,AMCR,3389.268886746475
317383,CRWD,53243.519536887985
317431,CHWY,7594.3589173250317
317546,STOK,-60110.668887060133
317576,GO,-29436.639570404108
317619,PSNL,-26252.552072262410
317624,IMVT,-6730.286322652719
317738,BSTZ,13490.9612307159066
317756,BBIO,-5346.7259815676315
317764,ADPT,38047.6204673928769
317806,REAL,9307.043712307969
318283,MIRM,27482.621524442224
318285,PHR,-39684.4978204509722
318322,AFYA,-25584.975436137518
318490,DKNG,55550.226841795689
318491,CSTL,-5372.931165331989
318634,KRUS,-20952.418355514434
318639,DT,28620.0369062142884
318749,INMD,28429.6597850380786
319245,TXG,76065.077576200975
319263,HIMS,-8488.083140018793
319272,NET,61930.081722391673
319338,NVST,66185.4626038659082
319362,DDOG,31566.8479876700231
319614,PTON,-767.222150886142
319809,INDI,29416.3716269137014
319883,BNTX,-69954.9196689178325
319898,VIR,-15304.737584468710
320043,BRBR,36873.25697756345436
320171,BWIN,-31822.9054923277278
320203,PHAT,-97306.05560512025
320204,PGNY,21884.821950632135
320320,AVPT,105868.864059858438
320357,ASTS,18897.7202544046145
320816,SITM,5916.6260071511134
321294,XP,17591.3204204720605
321378,BILL,-29521.841775246056
321600,BKSY,-11417.121626414456
321601,JBI,154165.37999988939
321623,WFRD,-131902.847207815711
321925,TE,20061.117935564104
321953,PRCH,-37889.837056162265
322747,REYN,33039.7275342428337
322748,ARQT,40136.081004377587
322908,SDGR,-45072.303876418739
322910,BEAM,-21948.7146436732653
323127,RVMD,-8586.988346553986
323456,AEVA,-3631.749198874819
324138,ELVN,-5196.6941730099543
324434,OTIS,-22250.485189852714
324435,CARR,-28958.807753833364
324609,UWMC,96202.619720509526
324772,BIPC,-76115.830259144249
324941,SPHR,-52659.390076171949
325214,RSI,29399.6039445008005
325251,ORIC,5095.798140575005
325566,KC,42446.0197524983148
326321,WMG,140947.142598556481
326322,EOSE,-39274.112076947826
326420,GTM,12833.967320724469
326472,FOUR,-23188.718548043927
326480,LEGN,-73374.08336856562
326618,PCVX,-11783.2327913975227
326752,RPRX,118294.252851529818
326845,CLOV,146136.547570717779
326909,OPEN,-70392.16355861277
326923,MP,-30172.201284953669
327035,TMC,-8849.5661602845007
327038,ACI,-110406.280760152529
327193,LMND,-7823.9411169091571
327455,BFLY,50519.631446583872
327498,PCT,32705.499449830174
327499,NCNO,35722.851419789088
327574,RLAY,50009.357564997791
327814,ONT,45099.865907252652
327959,NRIX,-1421.105247322508156
327960,ANNX,428.959030688616
327968,BEPC,-104373.2998755197167
328318,VERX,92003.2532639644293
328520,RKT,-89130.960428815209
328899,IRON,-88866.8030434816935
328948,NTST,11251.593331079039
328971,BEKE,-4498.6650343914216
328989,QS,116896.757777890502
329074,HRMY,29278.458213793916
329088,MIR,-96981.81269258574
329184,KYMR,-40788.954513783009
329236,NUVB,143272.7808202583
329402,TNGX,40620.374093413115
329700,STEP,-40090.201358601013
329703,FROG,-27739.383944899206
329706,SNOW,-102703.7110906537378
329744,DYN,-317249.678959656656
329750,BNL,-62898.749509362385
329822,U,98560.6568080717905
329823,LCID,72161.619840823586
329825,CMPS,55733.340181691413
329911,EVLV,44027.618388760323
329944,CRSR,57964.385402632175
329951,GDRX,259808.608065660653
329954,BSY,-20159.80452833679114
329999,TSHA,1008.411807763674
330011,VNT,21727.110762143190
330162,AMBP,-65087.0289909037304
330201,PLTR,-202949.639992047747
330202,ASAN,135354.335601324067
330258,AVO,49422.3184213002723
330328,IMNM,-5586.0455551413923
330341,ASO,-73961.7036825362982
330366,GENI,41695.92873222504
330367,CCC,94189.374698001156
330512,OUST,77967.166979648397
330705,ARRY,56120.02010370283754
330706,MNSO,20392.030770574815
330711,EBC,-49272.040693805211
330733,PRAX,22992.206688359182
330736,TARS,-19153.982893669827
330737,PAYO,-15438.529608652940
330814,MLTX,135500.364698762742
331154,ROOT,-12336.211040833247
331157,CRC,-124722.090887685455
331212,ALGM,-70710.627572233075
331258,LU,163561.397173250381
331316,NN,-6825.28250677094044
331372,SPIR,-23588.973822845975
331412,WGS,26369.96568068523
331479,CLBT,168.95701496508
331525,JOBY,-16290.317432348631
331834,OLMA,-6653.9408899358104
331836,GPGI,-48759.853594323269
331885,PWP,-11619.0336987173517
331887,CHRD,-102315.500261649031
331888,SHC,32594.1209013039817
331889,OPFI,115848.169789643295
331890,EVGO,104348.245186336154
331926,GBTG,126857.098400859457
331927,SGHC,63235.350717629026
331979,RKLB,70909.022566426449
331996,CNXC,-35912.246257033386
332157,SOFI,88105.1148737900604
332227,GRAB,157150.098210866573
332335,HLMN,102062.390332523945
332372,SPRY,-30400.939160887418
332424,CIFR,-21353.844747980144
332513,ROIV,29471.63747998466425
332573,SMR,56151.542213065225
332579,AI,44140.829310200781
332580,DASH,-41699.986412663506
332643,ABNB,-104351.176320132193
332697,CERT,764.6126683322626
332702,QBTS,-36767.464854158347
332707,ABCL,227518.46858852726
332857,OWL,67998.787555792543
332999,UPST,29699.784424437507
333125,ACHR,56226.4237661108
333614,IONQ,36097.950551887982
333683,ENVX,93612.592570886736
333943,CGEM,109161.376083876346
334098,AFRM,17531.670913505975
334153,RDW,-4473.1996058928495
334154,GRND,90067.549226966048
334163,WOOF,139488.464171130238
334218,PLTK,147524.675829563436
334219,DRVN,-15946.964602947225
334503,DFH,-46857.306374039545
334534,RLX,121530.477122766936
334590,NVTS,51737.722612176579
334750,SHLS,57537.297441982619
334784,PAX,6798.482823297977
334815,ZIM,65807.0975403448353
334872,TRIN,112106.464292944259
335123,SANA,72631.238253278217
335199,IMCR,-63722.847077065306
335266,NAMS,51550.6658835829876
335377,EXE,-13055.40405498811
335446,LDI,553079.309641840384
336272,OSCR,-67995.942728128926
336621,SYM,9515.3319383174052
336622,GROY,47605.370944107544
336684,RBLX,-166081.748220876296
336737,CPNG,1295.042306642655
336813,HAYW,67527.7335022566923
337152,TUYA,158522.0333597126442
337372,ACVA,156572.01395593439
337375,DOCN,-43631.739961536374
337512,SATL,-31003.7041298975005
337513,ALHC,-10487.1696021828565
337515,EWTX,-33989.639628868627
337517,TDUP,43261.056013609108
337579,NRGV,-52711.8660341067803
337733,COUR,8522.009924217966
337804,COMP,96456.770765863976
337830,ULCC,42044.914255770833
337852,BBAI,20046.084065210347
338306,COIN,-198334.73574599762
338318,RUM,-9800.8624106164758
338320,ALKT,68855.935656533282
338363,AGL,-229590.76255414272
338364,APP,-234601.3795109063023
338416,RXRX,-31487.029001213613
338481,SOC,90819.704319766618
338649,PGY,-50481.781880146563
338651,PATH,-277829.60856144224
338653,DV,-43484.855514013253
338708,RGTI,-18791.767949890444
338812,DAVE,96240.113434356848
338818,PL,-11438.208116115797
338982,AVAH,58665.14422850464725
338985,PRVA,-14779.240459066623
339106,VAL,-88074.2778485694075
339463,AUR,119864.221280317893
339573,GLBE,-58363.725900719336
339677,VERA,-34755.096201983622
339762,PSNY,-204732.6582687188712
339767,SLDP,278462.666195525412
339786,GPOR,-92208.741315594351
339898,PCOR,-302298.794044162028
340085,FLYW,82913.365081595145
340097,PAY,-46784.383040736003
340199,FIGS,-48685.668538608207
340432,OGN,61313.471274298677
340460,DLO,-33060.099007581867
340640,NE,139168.21262421694
340644,MQ,29156.848245282293
340696,ZETA,31471.623910384651
340698,MNDY,-134374.316959416466
340699,LFST,131718.354542907464
340752,TASK,-575540.584931403595
340754,JANX,42114.131521653312
340757,BZ,-150250.4376896375621
341208,ATAI,-144992.968736945585
341326,YMM,-22436.337979100107
341384,CXM,102253.55573504243
341387,FA,26681.380966667427
341431,DOCS,-22575.833859912165
341434,GLUE,-148037.975411281256
341568,DTM,-328040.444827640706
341660,XMTR,-234197.706893914364
341661,YOU,-36132.8163826144245
341662,S,-20410.3027707217231
341663,INTA,111105.832260059908
341664,JBIO,-4044.5691426707407
341692,LZ,40317.813804515470
341740,DNUT,237214.49434555455
341783,HTZ,332566.246720194209
341999,OKLO,45281.555998894535
342309,PECO,11143.1644467017392
342349,ERAS,-50834.0089061848756
342359,STVN,-59987.797049956393
342467,NABL,62935.092455869756
342520,VTEX,127146.8403365905055
342566,RYAN,-23658.4195507367356
342573,ABSI,12656.972324103131
342630,CNM,-133237.941880672254
342723,CADL,84456.7295899400529
342770,BTDR,212349.420033951523
342772,DUOL,-282665.5200260578825
342820,HOOD,43544.7661946037201
342877,DOLE,-168141.870761914054
342915,GXO,-245125.839897036196
342937,VSXY,-74844.2279964343374
343833,JXN,-293570.638410452931
344199,SRAD,-203204.898638890925
344245,TYRA,5246.818976807758
344246,ONON,6658.935791530709
344247,BROS,45843.9804841337727
344249,PRCT,-47127.08644736851
344320,ACT,-365209.653945168405
344507,TOST,8128.6093560842495
344512,FRSH,79083.321213505476
344567,RELY,60660.106276196653
344713,AMPL,-14367.616673033920
344770,WRBY,-14938.2357839121215
344842,DJT,-101619.04640271060
344915,SLVM,-144132.952059350673
344920,FWRG,158882.096920675999
345187,LTH,-104363.3607622799433
345366,IHS,-144817.77236775247
345369,GTLB,110491.911168273084
345615,COCO,71765.540794073923
345800,AIP,8161.0269447255534
345824,KD,-5011.493414638037
345849,GFS,23522.157421382364
345850,FLNC,260325.961845591226
345951,FBRT,139126.670131255179
346113,ARHS,56140.494348491248
346115,NRDS,-43505.94506212289915
346158,CDRE,-4319.861027751093
346373,PRM,-195635.517962356496
346408,RIVN,-163636.90421208211
346421,RZLV,-15548.989165042364
346493,BLZE,819.9725637440002
347764,LUNR,189928.6293836690037
347771,BRZE,-24835.8523076364636
347773,IREN,51209.539030931965
347878,SG,84168.007424137422
348774,CRGY,203448.704623831945
348839,NU,-390523.41624136029
349257,IOT,30153.4508678521095
349540,ZGN,45924.932999839502
349778,SHAZ,89268.5134944436982
350129,AMLX,-1681.134459332858
350311,TPG,111852.804942000094
350459,CEG,-158200.583675427744
350719,CRDO,-36677.900568188838
352061,CRML,67298.648078659316
352733,LION,184971.310103107353
353719,ESAB,-348929.839602664993
353971,EE,-6887.819400804322
354493,SOUN,108854.226509315828
354518,BLTE,-82392.42391023451
354767,ACDC,186697.02461379386
355698,INTR,216689.978766878005
355809,IE,-79213.442731955295
357118,BULL,121949.2710345110592
357126,GCT,3814.1326002946434
357766,CRBG,34286.493044290741
357770,AMPX,-1539.078351749966
358205,BHVN,58788.234676257206
358708,PRME,182985.399723230817
358837,MBLY,-64985.0346718176514
358930,RXO,88392.8444530956823
359120,ASPI,67594.272543729382
359145,ATAT,-196309.7907193232443
359692,FG,-98220.407370235068
359752,BAM,-321837.417755899393
360035,MBC,61493.241669159113
360151,GEHC,15155.287502962297
360681,SKWD,-70028.5206198875437
360739,VTS,-40649.2564967376808
361071,ASST,53700.951594071126
361072,GPCR,-45762.95023560023
361194,HSAI,32475.0696731003222
361195,NXT,2149.506262779811
361212,MLYS,-85374.9977659821205
361732,AESI,1584.057660238616
363049,CR,-167603.004461400236
363621,MSGE,-141732.56130318418
363882,KVUE,12280.641760749941
364326,LAES,82707.58383583693
364383,ATMU,-106063.748385925194
364488,KNF,-83796.829153734219
364519,TLN,-203031.459537778598
364783,CAVA,-117810.775020047414
364985,FTRE,-61583.428398789016
365179,SVV,101056.264642434552
365180,PLGO,-115375.648051221975
365181,KGS,65826.30853621494
365304,PHIN,-212847.58889886198
365577,APGE,-118653.4879839758487
365644,USAR,66504.461393456299
365930,SN,-163800.581377522475
366217,DBD,-165364.722744151368
366529,SEZL,-505833.447454117302
366834,ARM,-56852.0400323759618
366971,CART,-51519.6945422978243
367002,KVYO,37038.2357534481278
367252,VSTS,149536.6627803990917
367253,VLTO,-215055.983189227384
367496,BIRK,-40934.851524203221
367599,NATL,40664.674269599848
368279,HG,16729.009834538895
369200,WS,-41507.255351481966
369880,TIC,-41330.121947022965
370353,MSDL,273480.685618107585
370363,CORZ,-42556.997906073573
370390,CGON,11372.78818112416797
370423,BTSG,-20498.3417592287895
370522,AS,256187.255623733752
370643,AHR,-24711.176796526406
370690,TBBB,58865.0704731237645
371064,UMAC,36294.7295432711507
371480,ALAB,-132334.07736440471
371512,RDDT,-209521.38366594518
371731,SOLV,-172732.976913193892
371776,GEV,-259924.306126502274
371969,PACS,-174405.9752562679495
371995,ULS,-92405.553252386539
372117,CTRI,-55241.695429952154
372293,MRX,-10538.997034924446
372302,RBRK,-238630.273850959975
372303,LOAR,-61134.600600099216
372423,VIK,-97104.265453630039
372583,NNE,-39646.96202677112733
372909,BOW,-125532.0011008138818
373124,INBX,-67550.266258190926
373282,LIF,7601.224120983614
373314,WAY,-39115.311633217673
373317,RAPP,-74745.038920121349355
373454,TEM,-78189.60710344592
373667,GRAL,-87337.76418312783
373821,ALMS,108154.790028484328
373835,LB,-187437.2066473311196
374561,CON,25777.789515823224
374571,LINE,-96847.713193461156
375687,MBX,-209894.439327200753
375697,ZBIO,-47985.166665291392
376033,BKV,73665.870233917967
376036,GRDN,51971.653730337327
376130,AMTM,-89228.34357146705
376149,CURB,4356.0542688949768
376205,SARO,-151845.41488917587228
376415,IMSR,183832.238370451212
376716,INGM,38709.032826661893
376760,WRD,88314.908546807925
376909,ECG,-136229.483788983954
377605,PONY,117118.635825669583
378032,TTAN,-68821.230107879989
378473,BRUN,155796.501396235439
378825,FLOC,81773.496454567758
378859,MRP,16918.295976910824
379038,VG,76931.736824826087
379074,SFD,38014.7440009590975
379200,MAZE,-22074.3603810125535
379423,TTAM,-22188.837661840315
379425,SION,24485.146586357112
379598,KRMN,-153054.5203848392483
379631,SAIL,106528.791123119579
379905,SNDK,-287459.58582652751
380064,RHLD,-92097.301579333386
380955,CRWV,-1563.498227470465
380996,NMAX,57833.3677607502205
381058,SMA,83237.6045520228511
381468,CHA,147732.000012404898
382748,HNGE,-200185.042333331421
382749,MNTN,-89910.07992039460425
383210,CRCL,-263173.993757088133
383248,OMDA,13029.0898151618911
383363,VOYG,-34437.431477025584
383407,OTF,244062.958031387972
383421,CHYM,-1815.983028145712
383443,JBS,-134148.78998323875
383602,CAI,-164704.22257868477
383605,SLDE,24340.789616182758
383854,AMRZ,-211788.58893003038
384028,RAL,-145128.546412464165
384367,INFQ,223958.974971715522
384969,NIQ,-79294.2720993049015
385014,ARX,1150296.5529269925
385159,AMBQ,-683.1904066038165
385213,FIG,-127998.236322820150
385445,FLY,72089.351114969885
385448,WYFI,132747.4499826084544
385482,HTFL,-103592.3546443561102
385602,BLSH,48121.7038073078586
385635,MIAX,-63005.8361359412875
386603,KLAR,-109431.36020089877
386669,FIGR,163311.617388323355
386700,LGN,-28643.447499377908
386701,VIA,43499.197287683695
386711,GEMI,209927.586488859666
386899,STUB,-103273.077082434219
386900,WBI,119559.351581922831
386955,NTSK,49966.110653159396
387014,PTRN,22077.432237681271
387533,NP,5871.0255673907415
387563,FRMI,215085.89813819315166
387887,WOLF,160773.904024877695
387915,ALH,28373.2530687288357
388587,MPLT,-184415.081853985551
388715,NAVN,19152.4166760866082
388717,SOLS,-72101.30963220781
388803,Q,7792.881068676746
388873,BETA,31385.3233510845177
389013,BLLN,-180432.1662251522566
390033,PURR,41624.470489534584
390348,CDNL,-81252.7652355507356
390510,WLTH,19780.49296328214426
390650,LLYVA,36282.236037830224
390681,MDLN,113989.372662843757
390686,ANDG,35634.8015769189796
391245,VSNT,66160.2229093925285
392065,EQPT,47703.4975011133325
392199,YSS,75620.9185320471078
392428,MANE,-74557.355775069349
392465,BOBS,84736.256041261752
392466,FPS,91192.4555599599444
392529,OFRM,42211.6693277906067
392726,MWH,84651.9553070997004
