security_id,in_parquet,in_pkl,active_in_jul_2026,parquet_col,pkl_col
300973,True,True,False,3327.0,4309
301142,True,True,False,3328.0,4310
301223,True,True,False,3331.0,4314
301417,True,True,False,3335.0,4320
301486,True,True,False,3336.0,4321
301513,True,True,False,3337.0,4322
301547,True,True,False,3338.0,4323
301729,True,True,False,3341.0,4331
301731,True,True,False,3342.0,4333
301755,True,True,False,3343.0,4334
301759,True,True,False,3344.0,4335
301948,True,True,False,3348.0,4339
301986,True,True,False,3349.0,4342
301989,True,True,False,3350.0,4345
302002,True,True,False,3352.0,4348
302400,True,True,False,3354.0,4353
302625,True,True,False,3357.0,4357
302707,True,True,False,3358.0,4358
302887,True,True,False,3359.0,4359
303184,True,True,False,3361.0,4361
303219,True,True,False,3362.0,4363
303337,True,True,False,3363.0,4364
303519,True,True,False,3365.0,4368
303983,True,True,False,3371.0,4377
303985,True,True,False,3372.0,4378
304079,True,True,False,3373.0,4380
304116,True,True,False,3374.0,4384
304199,True,True,False,3375.0,4385
304232,True,True,False,3377.0,4387
304237,True,True,False,3379.0,4389
304256,True,True,False,3380.0,4390
304657,True,True,False,3381.0,4392
304685,True,True,False,3382.0,4393
304726,True,True,False,3384.0,4395
304770,True,True,False,3386.0,4397
305221,True,True,False,3391.0,4409
305600,True,True,False,3396.0,4417
305788,True,True,False,3398.0,4421
305814,True,True,False,3399.0,4422
305925,True,True,False,3400.0,4425
305958,True,True,False,3401.0,4426
305962,True,True,False,3404.0,4429
306054,True,True,False,3407.0,4435
306256,True,True,False,3411.0,4440
306380,True,True,False,3412.0,4442
306472,True,True,False,3415.0,4447
306503,True,True,False,3416.0,4448
306512,True,True,False,3420.0,4452
306569,True,True,False,3421.0,4453
306630,True,True,False,3422.0,4455
306642,True,True,False,3423.0,4456
306887,True,True,False,3424.0,4460
306964,True,True,False,3425.0,4462
307056,True,True,False,3426.0,4465
307094,True,True,False,3429.0,4468
307121,True,True,False,3432.0,4472
307177,True,True,False,3433.0,4474
307226,True,True,False,3435.0,4476
307233,True,True,False,3436.0,4478
307235,True,True,False,3437.0,4479
307280,True,True,False,3441.0,4484
307281,True,True,False,3442.0,4485
307319,True,True,False,3443.0,4486
307521,True,True,False,3445.0,4489
307677,True,True,False,3446.0,4490
307779,True,True,False,3449.0,4495
307783,True,True,False,3451.0,4498
307785,True,True,False,3453.0,4500
307876,True,True,False,3455.0,4502
307900,True,True,False,3457.0,4504
307924,True,True,False,3459.0,4506
307961,True,True,False,3462.0,4512
308413,True,True,False,3468.0,4522
308620,True,True,False,3470.0,4526
308724,True,True,False,3472.0,4529
308821,True,True,False,3474.0,4532
308849,True,True,False,3476.0,4535
308854,True,True,False,3477.0,4536
308913,True,True,False,3478.0,4538
308914,True,True,False,3479.0,4539
308938,True,True,False,3480.0,4542
309178,True,True,False,3486.0,4548
309208,True,True,False,3488.0,4550
312226,True,True,False,3489.0,4554
312289,True,True,False,3491.0,4557
312291,True,True,False,3492.0,4559
312463,True,True,False,3496.0,4563
312540,True,True,False,3502.0,4570
312549,True,True,False,3503.0,4571
312550,True,True,False,3504.0,4572
314616,True,True,False,3509.0,4591
314831,True,True,False,3510.0,4593
314908,True,True,False,3511.0,4596
314965,True,True,False,3512.0,4597
314996,True,True,False,3513.0,4598
315057,True,True,False,3514.0,4602
315434,True,True,False,3515.0,4606
315828,True,True,False,3521.0,4616
315870,True,True,False,3522.0,4617
315876,True,True,False,3523.0,4619
315921,True,True,False,3525.0,4622
316008,True,True,False,3526.0,4626
316009,True,True,False,3527.0,4627
316145,True,True,False,3529.0,4629
316249,True,True,False,3533.0,4633
316275,True,True,False,3535.0,4636
316525,True,True,False,3539.0,4643
316526,True,True,False,3540.0,4644
316575,True,True,False,3541.0,4645
316580,True,True,False,3542.0,4647
316643,True,True,False,3544.0,4650
316699,True,True,False,3546.0,4653
316700,True,True,False,3547.0,4654
316703,True,True,False,3548.0,4655
316704,True,True,False,3549.0,4656
316781,True,True,False,3552.0,4661
316804,True,True,False,3553.0,4662
316985,True,True,False,3556.0,4667
316990,True,True,False,3558.0,4669
317241,True,True,False,3560.0,4671
317387,True,True,False,3564.0,4676
317410,True,True,False,3565.0,4678
317454,True,True,False,3567.0,4680
317575,True,True,False,3570.0,4683
317621,True,True,False,3573.0,4687
317762,True,True,False,3577.0,4691
317765,True,True,False,3579.0,4693
317805,True,True,False,3580.0,4694
317812,True,True,False,3582.0,4696
318251,True,True,False,3583.0,4699
318274,True,True,False,3584.0,4700
318280,True,True,False,3585.0,4702
318319,True,True,False,3588.0,4705
318487,True,True,False,3590.0,4708
318492,True,True,False,3593.0,4711
318524,True,True,False,3594.0,4713
318638,True,True,False,3596.0,4717
318714,True,True,False,3598.0,4720
319056,True,True,False,3600.0,4727
319157,True,True,False,3601.0,4728
319271,True,True,False,3604.0,4733
319288,True,True,False,3606.0,4735
319290,True,True,False,3607.0,4736
319337,True,True,False,3608.0,4737
319363,True,True,False,3611.0,4740
319709,True,True,False,3613.0,4744
319760,True,True,False,3614.0,4745
319763,True,True,False,3615.0,4746
320135,True,True,False,3620.0,4754
320245,True,True,False,3624.0,4759
320272,True,True,False,3625.0,4760
320319,True,True,False,3626.0,4763
320544,True,True,False,3629.0,4770
320817,True,True,False,3631.0,4773
321412,True,True,False,3635.0,4779
321416,True,True,False,3636.0,4780
321728,True,True,False,3640.0,4786
321875,True,True,False,3641.0,4790
322132,True,True,False,3644.0,4796
322662,True,True,False,3645.0,4801
322707,True,True,False,3646.0,4802
322746,True,True,False,3647.0,4803
322904,True,True,False,3650.0,4806
323535,True,True,False,3655.0,4816
324802,True,True,False,3661.0,4823
324803,True,True,False,3662.0,4824
324846,True,True,False,3663.0,4825
324847,True,True,False,3664.0,4826
324918,True,True,False,3665.0,4827
325283,True,True,False,3669.0,4831
325727,True,True,False,3671.0,4835
325845,True,True,False,3672.0,4837
325882,True,True,False,3673.0,4839
326316,True,True,False,3674.0,4842
326478,True,True,False,3679.0,4847
326483,True,True,False,3681.0,4849
326615,True,True,False,3682.0,4852
326616,True,True,False,3683.0,4853
326619,True,True,False,3685.0,4855
326622,True,True,False,3686.0,4856
326719,True,True,False,3687.0,4857
326881,True,True,False,3690.0,4862
327041,True,True,False,3695.0,4868
327045,True,True,False,3696.0,4870
327048,True,True,False,3697.0,4871
327066,True,True,False,3698.0,4872
327145,True,True,False,3699.0,4875
327188,True,True,False,3700.0,4876
327347,True,True,False,3702.0,4878
327413,True,True,False,3703.0,4881
327599,True,True,False,3708.0,4889
327608,True,True,False,3709.0,4891
327609,True,True,False,3710.0,4892
327756,True,True,False,3711.0,4893
327965,True,True,False,3715.0,4899
328349,True,True,False,3718.0,4903
328481,True,True,False,3719.0,4907
328698,True,True,False,3721.0,4909
328706,True,True,False,3722.0,4911
328707,True,True,False,3723.0,4912
328716,True,True,False,3724.0,4913
328770,True,True,False,3725.0,4917
328925,True,True,False,3727.0,4921
328927,True,True,False,3728.0,4922
328928,True,True,False,3729.0,4923
329077,True,True,False,3734.0,4929
329194,True,True,False,3737.0,4934
329316,True,True,False,3739.0,4937
329367,True,True,False,3740.0,4938
329444,True,True,False,3742.0,4940
329594,True,True,False,3743.0,4941
329667,True,True,False,3744.0,4944
329743,True,True,False,3748.0,4948
329749,True,True,False,3750.0,4950
329752,True,True,False,3752.0,4952
329824,True,True,False,3755.0,4955
329870,True,True,False,3757.0,4959
330073,True,True,False,3764.0,4969
330080,True,True,False,3765.0,4971
330097,True,True,False,3766.0,4973
330206,True,True,False,3770.0,4978
330213,True,True,False,3771.0,4979
330272,True,True,False,3773.0,4981
330322,True,True,False,3774.0,4983
330368,True,True,False,3779.0,4988
330396,True,True,False,3780.0,4990
330464,True,True,False,3781.0,4992
330511,True,True,False,3782.0,4997
330557,True,True,False,3784.0,5002
330732,True,True,False,3788.0,5007
330902,True,True,False,3793.0,5013
330948,True,True,False,3794.0,5014
331156,True,True,False,3796.0,5020
331159,True,True,False,3798.0,5022
331213,True,True,False,3800.0,5025
331250,True,True,False,3801.0,5026
331313,True,True,False,3803.0,5030
331524,True,True,False,3808.0,5040
331673,True,True,False,3810.0,5044
331749,True,True,False,3811.0,5045
331830,True,True,False,3812.0,5046
331831,True,True,False,3813.0,5047
331833,True,True,False,3814.0,5048
331893,True,True,False,3822.0,5060
331980,True,True,False,3826.0,5067
332043,True,True,False,3828.0,5069
332153,True,True,False,3829.0,5074
332155,True,True,False,3830.0,5075
332221,True,True,False,3832.0,5078
332377,True,True,False,3836.0,5086
332422,True,True,False,3837.0,5087
332583,True,True,False,3843.0,5095
332646,True,True,False,3845.0,5098
332727,True,True,False,3849.0,5106
332855,True,True,False,3850.0,5107
332856,True,True,False,3851.0,5108
332928,True,True,False,3853.0,5111
333050,True,True,False,3855.0,5114
333118,True,True,False,3856.0,5116
333142,True,True,False,3858.0,5120
334009,True,True,False,3862.0,5138
334152,True,True,False,3864.0,5143
334214,True,True,False,3868.0,5148
334221,True,True,False,3871.0,5151
334488,True,True,False,3872.0,5153
334504,True,True,False,3874.0,5155
334531,True,True,False,3875.0,5156
334810,True,True,False,3881.0,5171
334819,True,True,False,3883.0,5176
334829,True,True,False,3884.0,5177
334945,True,True,False,3886.0,5184
334956,True,True,False,3887.0,5187
334957,True,True,False,3888.0,5188
335009,True,True,False,3889.0,5189
335068,True,True,False,3890.0,5190
335119,True,True,False,3891.0,5192
335197,True,True,False,3893.0,5199
335431,True,True,False,3898.0,5215
335433,True,True,False,3899.0,5216
335434,True,True,False,3900.0,5217
336149,True,True,False,3902.0,5227
336371,True,True,False,3904.0,5235
336412,True,True,False,3905.0,5238
336816,True,True,False,3911.0,5256
336820,True,True,False,3912.0,5257
337025,True,True,False,3913.0,5262
337028,True,True,False,3914.0,5263
337147,True,True,False,3915.0,5264
337148,True,True,False,3916.0,5265
337368,True,True,False,3918.0,5275
337441,True,True,False,3921.0,5279
337442,True,True,False,3922.0,5280
337445,True,True,False,3923.0,5282
337449,True,True,False,3924.0,5283
337461,True,True,False,3925.0,5284
337525,True,True,False,3930.0,5294
337794,True,True,False,3933.0,5305
338140,True,True,False,3937.0,5321
338227,True,True,False,3938.0,5325
338415,True,True,False,3944.0,5334
338482,True,True,False,3947.0,5344
338483,True,True,False,3948.0,5345
338485,True,True,False,3949.0,5347
338698,True,True,False,3954.0,5354
338699,True,True,False,3955.0,5355
338736,True,True,False,3957.0,5357
338738,True,True,False,3958.0,5358
338743,True,True,False,3959.0,5360
338744,True,True,False,3960.0,5361
338925,True,True,False,3963.0,5373
338994,True,True,False,3966.0,5377
339095,True,True,False,3968.0,5381
339166,True,True,False,3970.0,5384
339276,True,True,False,3971.0,5387
339829,True,True,False,3978.0,5408
339896,True,True,False,3979.0,5409
339965,True,True,False,3981.0,5412
340099,True,True,False,3984.0,5417
340200,True,True,False,3986.0,5419
340261,True,True,False,3987.0,5421
340367,True,True,False,3988.0,5422
340459,True,True,False,3990.0,5424
341160,True,True,False,4000.0,5439
341204,True,True,False,4001.0,5441
341432,True,True,False,4007.0,5452
341433,True,True,False,4008.0,5453
341489,True,True,False,4010.0,5456
341491,True,True,False,4011.0,5458
341658,True,True,False,4013.0,5463
342360,True,True,False,4026.0,5501
342519,True,True,False,4028.0,5504
342521,True,True,False,4030.0,5506
342567,True,True,False,4032.0,5509
342568,True,True,False,4033.0,5510
342631,True,True,False,4036.0,5517
342633,True,True,False,4037.0,5519
342774,True,True,False,4041.0,5526
342822,True,True,False,4043.0,5528
342879,True,True,False,4046.0,5535
343076,True,True,False,4049.0,5542
343120,True,True,False,4050.0,5544
343990,True,True,False,4052.0,5554
344244,True,True,False,4054.0,5558
344250,True,True,False,4059.0,5563
344253,True,True,False,4060.0,5564
344310,True,True,False,4061.0,5565
344565,True,True,False,4065.0,5573
344566,True,True,False,4066.0,5574
344568,True,True,False,4068.0,5576
344606,True,True,False,4069.0,5578
345339,True,True,False,4077.0,5600
345411,True,True,False,4080.0,5604
345610,True,True,False,4081.0,5611
345612,True,True,False,4082.0,5612
345623,True,True,False,4084.0,5614
345660,True,True,False,4085.0,5616
345795,True,True,False,4086.0,5617
345918,True,True,False,4091.0,5623
345933,True,True,False,4092.0,5627
346062,True,True,False,4094.0,5631
346066,True,True,False,4095.0,5632
346493,True,True,False,4102.0,5645
346501,True,True,False,4103.0,5646
347778,True,True,False,4107.0,5654
348837,True,True,False,4110.0,5666
350127,True,True,False,4115.0,5684
352020,True,True,False,4120.0,5702
353555,True,True,False,4123.0,5716
353606,True,True,False,4124.0,5717
355928,True,True,False,4132.0,5733
356326,True,True,False,4133.0,5735
356690,True,True,False,4134.0,5737
363326,True,True,False,4158.0,5780
363897,True,True,False,4161.0,5785
365706,True,True,False,4174.0,5800
366058,True,True,False,4176.0,5804
366874,True,True,False,4180.0,5812
366889,True,True,False,4181.0,5813
367251,True,True,False,4184.0,5818
370001,True,True,False,4193.0,5834
372102,True,True,False,4209.0,5868
372116,True,True,False,4210.0,5869
372640,True,True,False,4217.0,5879
374535,True,True,False,4227.0,5900
376385,True,True,False,4237.0,5928
376437,True,True,False,4239.0,5931
378953,True,True,False,4249.0,5958
379163,True,True,False,4252.0,5962
379197,True,True,False,4253.0,5964
379790,True,True,False,4259.0,5974
382231,True,True,False,4266.0,5991
383545,True,True,False,4275.0,6013
46136,True,True,False,11.0,12
49160,True,True,False,28.0,29
49161,True,True,False,29.0,30
49272,True,True,False,35.0,37
49287,True,True,False,36.0,38
49292,True,True,False,37.0,39
49347,True,True,False,39.0,41
49368,True,True,False,43.0,45
49395,True,True,False,45.0,49
49403,True,True,False,46.0,50
49404,True,True,False,47.0,51
49409,True,True,False,48.0,52
49436,True,True,False,49.0,54
49441,True,True,False,50.0,55
49494,True,True,False,54.0,63
49520,True,True,False,56.0,66
49563,True,True,False,62.0,73
49564,True,True,False,63.0,74
49608,True,True,False,68.0,83
49633,True,True,False,69.0,84
49637,True,True,False,70.0,86
49652,True,True,False,71.0,87
49660,True,True,False,72.0,88
49663,True,True,False,73.0,90
49673,True,True,False,75.0,92
49708,True,True,False,76.0,93
49717,True,True,False,77.0,94
49779,True,True,False,83.0,100
49784,True,True,False,84.0,101
49816,True,True,False,87.0,104
49830,True,True,False,88.0,105
49833,True,True,False,89.0,106
49842,True,True,False,90.0,107
49864,True,True,False,94.0,111
49872,True,True,False,95.0,112
49893,True,True,False,96.0,113
49901,True,True,False,98.0,115
49928,True,True,False,101.0,119
49944,True,True,False,105.0,123
49996,True,True,False,110.0,130
50024,True,True,False,112.0,133
50035,True,True,False,113.0,134
50081,True,True,False,118.0,139
50083,True,True,False,119.0,140
50123,True,True,False,124.0,150
50132,True,True,False,125.0,151
50151,True,True,False,126.0,152
50158,True,True,False,127.0,153
50203,True,True,False,131.0,157
50204,True,True,False,132.0,158
50209,True,True,False,133.0,160
50256,True,True,False,137.0,167
50258,True,True,False,138.0,168
50269,True,True,False,139.0,169
50272,True,True,False,140.0,170
50310,True,True,False,143.0,175
50336,True,True,False,146.0,178
50353,True,True,False,149.0,181
50489,True,True,False,158.0,194
50516,True,True,False,160.0,196
50527,True,True,False,162.0,198
50554,True,True,False,163.0,199
50565,True,True,False,164.0,200
50576,True,True,False,166.0,202
50614,True,True,False,168.0,207
50622,True,True,False,170.0,209
50629,True,True,False,171.0,211
50660,True,True,False,174.0,214
50700,True,True,False,177.0,219
50740,True,True,False,179.0,223
50748,True,True,False,180.0,224
50794,True,True,False,186.0,232
50807,True,True,False,188.0,234
50831,True,True,False,189.0,235
50835,True,True,False,190.0,236
50881,True,True,False,193.0,240
50882,True,True,False,194.0,241
50921,True,True,False,196.0,244
50932,True,True,False,197.0,245
50952,True,True,False,199.0,247
50964,True,True,False,200.0,250
50995,True,True,False,202.0,254
51003,True,True,False,203.0,255
51037,True,True,False,206.0,259
51059,True,True,False,207.0,260
51069,True,True,False,209.0,262
51079,True,True,False,211.0,265
51082,True,True,False,212.0,266
51089,True,True,False,213.0,267
51103,True,True,False,214.0,268
51117,True,True,False,216.0,270
51123,True,True,False,217.0,271
51202,True,True,False,223.0,279
51258,True,True,False,227.0,285
51306,True,True,False,231.0,289
51352,True,True,False,234.0,293
51369,True,True,False,235.0,294
51391,True,True,False,238.0,299
51437,True,True,False,243.0,304
51438,True,True,False,244.0,305
51451,True,True,False,245.0,306
51459,True,True,False,246.0,308
51470,True,True,False,247.0,309
51472,True,True,False,248.0,310
51481,True,True,False,249.0,312
51487,True,True,False,250.0,313
51488,True,True,False,251.0,314
51499,True,True,False,252.0,316
51504,True,True,False,253.0,317
51509,True,True,False,254.0,318
51547,True,True,False,256.0,320
51592,True,True,False,258.0,322
51618,True,True,False,262.0,327
51620,True,True,False,263.0,328
51624,True,True,False,264.0,329
51655,True,True,False,268.0,333
51679,True,True,False,271.0,336
51711,True,True,False,275.0,340
51771,True,True,False,277.0,344
51777,True,True,False,278.0,345
51782,True,True,False,281.0,348
51828,True,True,False,285.0,354
51854,True,True,False,288.0,357
51858,True,True,False,289.0,359
51878,True,True,False,290.0,361
51899,True,True,False,292.0,363
51949,True,True,False,297.0,369
51982,True,True,False,299.0,373
52010,True,True,False,300.0,374
52044,True,True,False,302.0,377
52062,True,True,False,304.0,379
52080,True,True,False,306.0,381
52087,True,True,False,307.0,383
52097,True,True,False,308.0,384
52107,True,True,False,310.0,386
52139,True,True,False,311.0,388
52166,True,True,False,314.0,391
52190,True,True,False,317.0,395
52192,True,True,False,318.0,396
52202,True,True,False,319.0,398
52226,True,True,False,320.0,399
52263,True,True,False,323.0,403
52266,True,True,False,324.0,404
52301,True,True,False,328.0,409
52311,True,True,False,329.0,410
52360,True,True,False,332.0,416
52425,True,True,False,342.0,428
52430,True,True,False,343.0,430
52514,True,True,False,345.0,433
52517,True,True,False,347.0,435
52542,True,True,False,348.0,436
52545,True,True,False,349.0,437
52579,True,True,False,351.0,440
52599,True,True,False,355.0,445
52839,True,True,False,365.0,460
52869,True,True,False,372.0,468
52876,True,True,False,375.0,471
52877,True,True,False,376.0,472
52878,True,True,False,377.0,473
52894,True,True,False,378.0,474
52901,True,True,False,381.0,477
52910,True,True,False,383.0,479
52943,True,True,False,389.0,487
52955,True,True,False,391.0,489
53055,True,True,False,396.0,500
53056,True,True,False,397.0,501
53116,True,True,False,400.0,506
53146,True,True,False,402.0,509
53168,True,True,False,406.0,515
53183,True,True,False,409.0,518
53212,True,True,False,411.0,520
53414,True,True,False,413.0,523
53417,True,True,False,414.0,524
53444,True,True,False,416.0,527
53598,True,True,False,420.0,535
53603,True,True,False,421.0,536
53620,True,True,False,422.0,537
53626,True,True,False,423.0,538
53658,True,True,False,424.0,540
53695,True,True,False,427.0,543
53717,True,True,False,428.0,544
53719,True,True,False,429.0,545
53760,True,True,False,434.0,551
53800,True,True,False,435.0,552
53804,True,True,False,436.0,553
53834,True,True,False,438.0,556
53862,True,True,False,440.0,559
53870,True,True,False,441.0,560
53960,True,True,False,445.0,564
53961,True,True,False,446.0,565
54000,True,True,False,447.0,570
54002,True,True,False,448.0,571
54179,True,True,False,460.0,586
54182,True,True,False,462.0,588
54189,True,True,False,464.0,590
54190,True,True,False,465.0,591
54197,True,True,False,468.0,594
54199,True,True,False,469.0,595
54200,True,True,False,470.0,596
54204,True,True,False,472.0,598
54217,True,True,False,473.0,600
54240,True,True,False,480.0,609
54241,True,True,False,481.0,610
54255,True,True,False,485.0,614
54280,True,True,False,486.0,615
54286,True,True,False,487.0,616
54320,True,True,False,488.0,618
54328,True,True,False,490.0,621
54342,True,True,False,493.0,624
54348,True,True,False,495.0,626
54356,True,True,False,498.0,630
54363,True,True,False,500.0,632
54375,True,True,False,502.0,635
54394,True,True,False,504.0,637
54403,True,True,False,508.0,641
54406,True,True,False,511.0,644
54411,True,True,False,512.0,645
54419,True,True,False,514.0,647
54509,True,True,False,516.0,650
54572,True,True,False,522.0,658
54578,True,True,False,524.0,660
54580,True,True,False,525.0,661
54607,True,True,False,526.0,662
54611,True,True,False,527.0,663
54630,True,True,False,529.0,665
54667,True,True,False,533.0,670
54724,True,True,False,536.0,676
54728,True,True,False,537.0,678
54731,True,True,False,538.0,679
54740,True,True,False,539.0,680
54804,True,True,False,541.0,682
54809,True,True,False,542.0,683
54832,True,True,False,545.0,686
54870,True,True,False,548.0,691
54904,True,True,False,549.0,693
54918,True,True,False,550.0,694
54935,True,True,False,551.0,695
54938,True,True,False,552.0,696
54945,True,True,False,553.0,697
54956,True,True,False,554.0,698
55008,True,True,False,556.0,702
55027,True,True,False,557.0,703
55127,True,True,False,559.0,707
55179,True,True,False,560.0,708
55190,True,True,False,561.0,709
55222,True,True,False,565.0,715
55240,True,True,False,566.0,716
55243,True,True,False,567.0,718
55312,True,True,False,569.0,720
55315,True,True,False,570.0,721
55331,True,True,False,572.0,723
55371,True,True,False,575.0,727
55411,True,True,False,576.0,728
55484,True,True,False,581.0,735
55487,True,True,False,582.0,736
55511,True,True,False,584.0,740
55526,True,True,False,586.0,742
55559,True,True,False,590.0,748
55601,True,True,False,591.0,751
55650,True,True,False,592.0,753
55674,True,True,False,595.0,756
55677,True,True,False,596.0,758
55689,True,True,False,597.0,761
55702,True,True,False,601.0,765
55705,True,True,False,602.0,767
55711,True,True,False,603.0,768
55731,True,True,False,611.0,776
55735,True,True,False,613.0,778
55737,True,True,False,615.0,780
55740,True,True,False,617.0,782
55761,True,True,False,623.0,788
55775,True,True,False,626.0,792
55834,True,True,False,629.0,797
55917,True,True,False,632.0,806
55964,True,True,False,635.0,810
55978,True,True,False,638.0,813
55999,True,True,False,639.0,814
56021,True,True,False,640.0,816
56105,True,True,False,641.0,817
56109,True,True,False,642.0,818
56117,True,True,False,643.0,820
56140,True,True,False,646.0,824
56162,True,True,False,648.0,826
56168,True,True,False,649.0,827
56454,True,True,False,651.0,831
56484,True,True,False,654.0,834
56529,True,True,False,655.0,835
56549,True,True,False,656.0,837
56557,True,True,False,657.0,838
56573,True,True,False,659.0,841
56575,True,True,False,661.0,843
56593,True,True,False,666.0,848
56605,True,True,False,668.0,850
56610,True,True,False,669.0,851
56611,True,True,False,670.0,852
56636,True,True,False,673.0,855
56649,True,True,False,677.0,859
56653,True,True,False,678.0,860
56655,True,True,False,679.0,861
56685,True,True,False,683.0,868
56721,True,True,False,685.0,870
56759,True,True,False,689.0,875
56765,True,True,False,690.0,876
56783,True,True,False,693.0,880
56798,True,True,False,694.0,882
56817,True,True,False,698.0,887
56967,True,True,False,701.0,893
57048,True,True,False,705.0,900
57058,True,True,False,708.0,904
57096,True,True,False,716.0,912
57098,True,True,False,717.0,913
57145,True,True,False,726.0,924
57147,True,True,False,727.0,925
57149,True,True,False,728.0,926
57153,True,True,False,731.0,929
57181,True,True,False,732.0,930
57242,True,True,False,739.0,939
57245,True,True,False,740.0,940
57262,True,True,False,744.0,944
57264,True,True,False,746.0,946
57270,True,True,False,749.0,949
57277,True,True,False,752.0,952
57280,True,True,False,753.0,953
57298,True,True,False,759.0,960
57325,True,True,False,763.0,964
57357,True,True,False,764.0,965
57368,True,True,False,765.0,966
57374,True,True,False,766.0,967
57409,True,True,False,769.0,970
57420,True,True,False,771.0,972
57423,True,True,False,774.0,975
57426,True,True,False,775.0,976
57427,True,True,False,776.0,977
57454,True,True,False,777.0,978
57467,True,True,False,779.0,981
57506,True,True,False,782.0,984
57538,True,True,False,783.0,985
57651,True,True,False,786.0,992
57655,True,True,False,788.0,994
57719,True,True,False,790.0,998
57728,True,True,False,792.0,1000
57732,True,True,False,793.0,1001
57779,True,True,False,796.0,1007
57788,True,True,False,797.0,1008
57845,True,True,False,800.0,1011
58084,True,True,False,801.0,1012
58102,True,True,False,802.0,1013
58111,True,True,False,803.0,1016
58134,True,True,False,805.0,1018
58169,True,True,False,807.0,1021
58181,True,True,False,808.0,1022
58182,True,True,False,809.0,1023
58279,True,True,False,812.0,1029
58324,True,True,False,814.0,1031
58360,True,True,False,816.0,1034
58385,True,True,False,817.0,1035
58479,True,True,False,820.0,1042
58557,True,True,False,824.0,1048
58611,True,True,False,827.0,1053
58612,True,True,False,828.0,1054
58623,True,True,False,829.0,1055
58651,True,True,False,830.0,1056
58676,True,True,False,832.0,1061
58677,True,True,False,833.0,1062
58680,True,True,False,834.0,1063
58708,True,True,False,835.0,1064
58720,True,True,False,836.0,1065
58723,True,True,False,837.0,1066
58734,True,True,False,838.0,1067
58736,True,True,False,839.0,1068
58744,True,True,False,840.0,1069
58870,True,True,False,843.0,1073
58918,True,True,False,845.0,1081
58925,True,True,False,847.0,1083
58956,True,True,False,848.0,1085
59043,True,True,False,853.0,1092
59408,True,True,False,858.0,1100
59415,True,True,False,859.0,1101
59432,True,True,False,861.0,1103
59469,True,True,False,870.0,1112
59492,True,True,False,873.0,1115
59543,True,True,False,876.0,1118
59550,True,True,False,877.0,1119
59629,True,True,False,886.0,1130
59644,True,True,False,888.0,1132
59647,True,True,False,889.0,1133
59657,True,True,False,890.0,1135
59700,True,True,False,893.0,1139
59731,True,True,False,894.0,1140
59744,True,True,False,896.0,1142
59808,True,True,False,900.0,1148
59853,True,True,False,904.0,1153
59887,True,True,False,906.0,1155
59943,True,True,False,910.0,1160
59948,True,True,False,911.0,1161
59956,True,True,False,912.0,1162
59966,True,True,False,913.0,1163
59980,True,True,False,915.0,1165
60059,True,True,False,921.0,1175
60078,True,True,False,922.0,1177
60127,True,True,False,925.0,1181
60137,True,True,False,927.0,1184
60144,True,True,False,929.0,1186
60154,True,True,False,932.0,1189
60157,True,True,False,933.0,1190
60173,True,True,False,935.0,1193
60180,True,True,False,936.0,1195
60246,True,True,False,943.0,1203
60272,True,True,False,944.0,1204
60287,True,True,False,947.0,1207
60337,True,True,False,951.0,1213
60344,True,True,False,952.0,1215
60348,True,True,False,953.0,1216
60356,True,True,False,954.0,1217
60433,True,True,False,960.0,1228
60447,True,True,False,962.0,1230
60456,True,True,False,963.0,1232
60460,True,True,False,964.0,1233
60551,True,True,False,971.0,1244
60559,True,True,False,972.0,1245
60560,True,True,False,973.0,1246
60604,True,True,False,977.0,1250
60608,True,True,False,978.0,1251
60614,True,True,False,979.0,1252
60659,True,True,False,982.0,1257
60695,True,True,False,984.0,1260
60749,True,True,False,994.0,1271
60757,True,True,False,996.0,1273
60800,True,True,False,997.0,1277
60834,True,True,False,1001.0,1283
60845,True,True,False,1004.0,1287
60920,True,True,False,1007.0,1291
60987,True,True,False,1012.0,1298
61114,True,True,False,1021.0,1311
61122,True,True,False,1023.0,1314
61190,True,True,False,1025.0,1318
61195,True,True,False,1026.0,1319
61220,True,True,False,1030.0,1323
61241,True,True,False,1032.0,1325
61251,True,True,False,1033.0,1326
61270,True,True,False,1036.0,1330
61284,True,True,False,1037.0,1331
61293,True,True,False,1038.0,1332
61308,True,True,False,1039.0,1333
61372,True,True,False,1042.0,1337
61374,True,True,False,1043.0,1338
61386,True,True,False,1044.0,1340
61394,True,True,False,1046.0,1342
61422,True,True,False,1049.0,1345
61428,True,True,False,1050.0,1346
61432,True,True,False,1051.0,1347
61474,True,True,False,1055.0,1354
61494,True,True,False,1058.0,1357
61500,True,True,False,1060.0,1359
61558,True,True,False,1066.0,1365
61565,True,True,False,1068.0,1367
61599,True,True,False,1072.0,1372
61623,True,True,False,1074.0,1375
61633,True,True,False,1078.0,1380
61685,True,True,False,1079.0,1383
61947,True,True,False,1082.0,1388
61975,True,True,False,1084.0,1392
62005,True,True,False,1088.0,1396
62006,True,True,False,1089.0,1397
62038,True,True,False,1090.0,1399
62075,True,True,False,1091.0,1400
62143,True,True,False,1094.0,1407
62166,True,True,False,1095.0,1409
62215,True,True,False,1097.0,1414
62260,True,True,False,1098.0,1415
62297,True,True,False,1104.0,1424
62298,True,True,False,1105.0,1425
62310,True,True,False,1110.0,1431
62315,True,True,False,1111.0,1433
